,datetime,datenum,avg_power,max_power,avg_energy,minute_diff,energy_diff,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_time_diff
102,19-Nov-2021 19:35:00,738479.815972222,2696.8,2703.9,343.95,14,0.100000000000023,65.0869047619048,32.2071428571429,54612,69.7619047619048,28.4583333333333,31.5429761904762,8.175692
103,19-Nov-2021 19:49:00,738479.825694444,2871.73,3182.6,344.05,15,0.149999999999977,65.8133333333333,32.1211111111111,54612,70.8811111111111,28.4922222222222,31.7906666666667,8.303222
104,19-Nov-2021 20:04:00,738479.836111111,2670.5,2686.3,344.2,14,0.120000000000005,66.5547619047619,32.0261904761905,54612,71.2060240963856,28.4132530120482,31.674578313253,8.416566
105,19-Nov-2021 20:18:00,738479.845833333,2675.97,2685.3,344.32,13,0.0900000000000318,67.3538461538461,31.8717948717949,54612,71.2794871794872,28.3961538461538,31.6517948717949,8.471903
106,19-Nov-2021 20:31:00,738479.854861111,2836.8,2962.4,344.41,13,0.149999999999977,67.8923076923077,31.8371794871795,54612,71.3179487179487,28.4,31.6661538461538,8.518307
107,19-Nov-2021 20:44:00,738479.863888889,2678.8,2709.8,344.56,13,0.129999999999995,68.3012987012987,31.7727272727273,54612,71.175641025641,28.4038461538461,31.6492307692308,8.529632
108,19-Nov-2021 20:57:00,738479.872916667,2658.1,2672.0,344.69,12,0.089999999999975,67.6513888888889,31.7083333333333,54612,71.2458333333334,28.425,31.7061111111111,8.445246
109,19-Nov-2021 21:09:00,738479.88125,2954.6,3173.1,344.78,11,0.0900000000000318,67.6106060606061,31.6909090909091,54612,71.4378787878788,28.4621212121212,31.8159090909091,8.435646
110,20-Nov-2021 10:18:00,738480.429166667,2575.83,2585.1,345.87,78,0.259999999999991,65.3700507614213,31.4733502538071,54612,68.1477088948787,25.2045822102426,25.7422911051213,9.393084
111,20-Nov-2021 11:36:00,738480.483333333,2827.23,2907.8,346.13,18,0.100000000000023,61.25,32.0342592592593,54612,69.7259259259259,26.4685185185185,27.9793518518519,8.662839
112,20-Nov-2021 11:54:00,738480.495833333,2842.93,3006.4,346.23,16,0.109999999999957,60.590625,32.4302083333333,54612,69.5572916666667,26.790625,28.47625,8.513355
113,20-Nov-2021 12:10:00,738480.506944444,2815.75,2888.2,346.34,14,0.07000000000005,58.572619047619,32.8702380952381,54612,69.7904761904762,27.0202380952381,28.8740476190476,8.280052
114,20-Nov-2021 12:24:00,738480.516666667,2933.1,3012.2,346.41,9,0.139999999999986,57.6277777777778,33.2166666666667,54612,70.7388888888889,27.1666666666667,29.2077777777778,8.32615
115,20-Nov-2021 12:33:00,738480.522916667,2699.67,2731.4,346.55,41,0.479999999999961,55.1361788617886,34.0048780487805,54612,69.2232653061224,27.3171428571429,29.4389795918367,7.8973455
116,20-Nov-2021 13:14:00,738480.551388889,2866.7,2928.1,347.03,13,0.160000000000025,54.5884615384615,33.8807692307692,54612,59.8602564102564,25.65,25.880641025641,7.78407
117,20-Nov-2021 13:27:00,738480.560416667,2703.13,2721.2,347.19,12,0.100000000000023,56.4611111111111,33.7388888888889,54612,56.6625,25.1111111111111,25.1568055555556,7.9652014
118,20-Nov-2021 13:39:00,738480.56875,2741.73,2772.4,347.29,13,0.109999999999957,56.0935897435897,33.8307692307692,54612,56.8589743589744,25.0076923076923,25.0475641025641,8.001962
119,20-Nov-2021 13:52:00,738480.577777778,2826.4,2915.8,347.4,11,0.100000000000023,54.9106060606061,34.1712121212121,54612,59.5878787878788,24.769696969697,24.8572727272727,8.259827
120,20-Nov-2021 14:03:00,738480.585416667,2859.93,2995.0,347.5,15,0.0799999999999841,54.4977777777778,34.2288888888889,54612,60.6933333333333,24.9255555555556,25.0577777777778,8.23892
121,21-Nov-2021 09:55:00,738481.413194444,2563.37,2651.1,349.49,67,0.189999999999998,70.5918635170604,31.8994750656168,54612,66.8708994708995,25.008201058201,25.310582010582,10.013539
122,21-Nov-2021 11:02:00,738481.459722222,2745.97,2824.2,349.68,17,0.0999999999999659,66.5911764705882,32.8441176470588,54612,67.2264705882353,25.1274509803922,25.4511764705882,9.815142
123,21-Nov-2021 11:19:00,738481.471527778,2667.9,2688.9,349.78,18,0.0900000000000318,64.0935185185185,33.3287037037037,54612,67.6731481481482,25.0907407407408,25.4224074074074,9.73601
124,21-Nov-2021 11:37:00,738481.484027778,2771.8,2867.5,349.87,21,0.0699999999999932,65.2404761904762,33.2515873015873,54612,69.0309523809524,25.1063492063492,25.4748412698413,9.938933
125,21-Nov-2021 11:58:00,738481.498611111,1960.23,82.9,349.94,18,0.129999999999995,63.0588785046729,33.3261682242991,54612,68.7685185185185,25.0759259259259,25.4344444444444,9.711251
126,21-Nov-2021 12:16:00,738481.511111111,2774.73,2887.7,350.07,15,0.0900000000000318,61.5155555555556,33.6333333333333,54612,68.7344444444444,25.0511111111111,25.4061111111111,9.590607
127,21-Nov-2021 12:31:00,738481.521527778,2777.87,2861.7,350.16,13,0.089999999999975,59.174358974359,34.0628205128205,54612,66.9987179487179,24.9794871794872,25.2823076923077,9.275595
128,21-Nov-2021 12:44:00,738481.530555556,2791.83,2895.2,350.25,16,0.0699999999999932,58.4010416666667,34.1177083333334,54612,67.3385416666667,25.0239583333333,25.3405208333333,9.200451
129,21-Nov-2021 13:00:00,738481.541666667,2928.45,2972.4,350.32,15,0.110000000000014,57.1738636363636,34.4420454545455,54612,68.0443181818182,25.0795454545455,25.4194318181818,9.149073
130,21-Nov-2021 13:15:00,738481.552083333,2899.07,3049.8,350.43,27,0.159999999999968,56.270987654321,34.5611111111111,54612,67.7901234567901,25.0777777777778,25.4104938271605,9.042719
131,21-Nov-2021 13:42:00,738481.570833333,3004.3,3056.5,350.59,13,0.120000000000005,54.1833333333333,34.5474358974359,54612,68.4519480519481,25.0662337662338,25.4158441558442,8.845008
132,21-Nov-2021 13:55:00,738481.579861111,2846.1,2934.0,350.71,5,0.0800000000000409,51.9,34.7,54612,66.9933333333333,25.0466666666667,25.3553333333333,8.468546
133,21-Nov-2021 14:00:00,738481.583333333,2857.97,2880.3,350.79,7,0.0999999999999659,50.9,34.7119047619048,54612,68.647619047619,25.0952380952381,25.452619047619,8.551573
